INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location,_id,CATEGORY
202017047,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,681,0,2020-03-02 17:00:00,2020,3,Monday,17,ROSLINDALE AVE,42.2819314344793,-71.1369670362576,"(42.2819314344793, -71.1369670362576)",,animal_related
202017772,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A7,20,0,2020-03-05 07:05:00,2020,3,Thursday,7,BENNINGTON ST,42.3780393589721,-71.0304616969972,"(42.3780393589721, -71.0304616969972)",,animal_related
202019986,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,772,0,2020-03-12 20:58:00,2020,3,Thursday,20,WILTSHIRE RD,42.3435621458075,-71.1545490809771,"(42.3435621458075, -71.1545490809771)",,animal_related
202020217,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A15,50,0,2020-03-13 18:28:00,2020,3,Friday,18,"BRIGHTON ST & CALDWELL ST
CHARLESTOWN  MA 02129
UN",42.3855240292932,-71.0775379883642,"(42.3855240292932, -71.0775379883642)",,animal_related
202029852,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,778,0,2020-03-14 13:35:00,2020,3,Saturday,13,GUEST ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,animal_related
202020432,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C6, ,0,2020-03-14 16:26:00,2020,3,Saturday,16,FARRAGUT RD,42.3353728501557,-71.0250502134703,"(42.3353728501557, -71.0250502134703)",,animal_related
202022167,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A7, ,0,2020-03-22 12:31:00,2020,3,Sunday,12,"GOVE ST & BREMEN ST
EAST BOSTON  MA 02128
UNITED S",42.3709079931979,-71.0365569774611,"(42.3709079931979, -71.0365569774611)",,animal_related
202023203,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,318,0,2020-03-26 23:09:00,2020,3,Thursday,23,BROOKLEDGE ST,42.3095630485222,-71.089901966812,"(42.3095630485222, -71.089901966812)",,animal_related
202024357,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A15,77,0,2020-04-01 14:00:00,2020,4,Wednesday,14,ALLSTON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,animal_related
202024453,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C6,914,0,2020-04-01 20:43:00,2020,4,Wednesday,20,GENERAL LAWRENCE J LOGAN WAY,42.3274690967967,-71.0537140964453,"(42.3274690967967, -71.0537140964453)",,animal_related
202026829,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,619,0,2020-04-13 15:59:00,2020,4,Monday,15,MASSACHUSETTS AVE,42.3443956841544,-71.0863201634481,"(42.3443956841544, -71.0863201634481)",,animal_related
202027970,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,962,0,2020-04-19 11:11:00,2020,4,Sunday,11,W DEDHAM ST,42.3418676497537,-71.0727221472381,"(42.3418676497537, -71.0727221472381)",,animal_related
202030853,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,691,0,2020-05-02 19:50:00,2020,5,Saturday,19,METROPOLITAN AVE,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,animal_related
202031428,2613,ANIMAL ABUSE,D4, ,0,2020-05-05 11:15:00,2020,5,Tuesday,11,"MARLBOROUGH ST & CLARENDON ST
BOSTON  MA 02116
UNI",42.3534449978237,-71.0765609937519,"(42.3534449978237, -71.0765609937519)",,animal_related
202031548,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,401,0,2020-05-05 21:44:00,2020,5,Tuesday,21,ALBAN ST,42.2872161625081,-71.0663377063426,"(42.2872161625081, -71.0663377063426)",,animal_related
202031843,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A7,28,0,2020-05-06 13:30:00,2020,5,Wednesday,13,SARATOGA ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,animal_related
202032380,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,817,0,2020-05-07 22:13:00,2020,5,Thursday,22,TALBOT AVE,42.2871482039504,-71.064930393725,"(42.2871482039504, -71.064930393725)",,animal_related
202032094,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18,520,0,2020-05-08 12:30:00,2020,5,Friday,12,POPLAR ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,animal_related
202032959,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18, ,0,2020-05-12 11:00:00,2020,5,Tuesday,11,"HYDE PARK AVE & AMERICAN LEGION HWY
HYDE PARK  MA ",42.2725859533369,-71.1201439734722,"(42.2725859533369, -71.1201439734722)",,animal_related
202033612,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A1,77,0,2020-05-14 17:30:00,2020,5,Thursday,17,WASHINGTON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,animal_related
202033526,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A15,46,0,2020-05-14 19:03:00,2020,5,Thursday,19,SACKVILLE ST,42.3810859462375,-71.0647576583391,"(42.3810859462375, -71.0647576583391)",,animal_related
202034177,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,465,0,2020-05-17 15:45:00,2020,5,Sunday,15,WINSTON RD,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,animal_related
202035447,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,778,0,2020-05-22 16:20:00,2020,5,Friday,16,BROOKSDALE RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,animal_related
202035601,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18,520,0,2020-05-23 13:25:00,2020,5,Saturday,13,ROSA ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)",,animal_related
202036593,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,369,0,2020-05-27 18:17:00,2020,5,Wednesday,18,"HOUGHTON ST & VICTORY RD
DORCHESTER  MA 02122
UNIT",42.2959829727503,-71.0534050137221,"(42.2959829727503, -71.0534050137221)",,animal_related
202036871,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A1,119,0,2020-05-28 17:13:00,2020,5,Thursday,17,BEACON ST,42.3567844220832,-71.0667084447692,"(42.3567844220832, -71.0667084447692)",,animal_related
202036906,2613,ANIMAL ABUSE,B3,430,0,2020-05-28 19:04:00,2020,5,Thursday,19,BALSAM ST,42.2867803817227,-71.0880781184156,"(42.2867803817227, -71.0880781184156)",,animal_related
202038278,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,265,0,2020-06-02 10:43:00,2020,6,Tuesday,10,COPELAND ST,42.3223836961989,-71.0804541986718,"(42.3223836961989, -71.0804541986718)",,animal_related
202038891,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E13,649,0,2020-06-04 13:33:00,2020,6,Thursday,13,HATHAWAY ST,42.3086989679021,-71.1166512492823,"(42.3086989679021, -71.1166512492823)",,animal_related
202039502,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,434,0,2020-06-06 21:10:00,2020,6,Saturday,21,CROWELL ST,42.2829737914031,-71.0819401113626,"(42.2829737914031, -71.0819401113626)",,animal_related
202040278,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A15,77,0,2020-06-07 15:30:00,2020,6,Sunday,15,FIRST AVE,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)",,animal_related
202039822,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,326,0,2020-06-08 10:00:00,2020,6,Monday,10,INTERVALE ST,42.3114186434258,-71.0796475986592,"(42.3114186434258, -71.0796475986592)",,animal_related
202040258,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,691,0,2020-06-09 18:20:00,2020,6,Tuesday,18,SANBORN AVE,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,animal_related
202041584,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E13,648,0,2020-06-14 14:50:00,2020,6,Sunday,14,CHILD ST,42.2568102039662,-71.129183391771,"(42.2568102039662, -71.129183391771)",,animal_related
202041639,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,458,0,2020-06-14 20:13:00,2020,6,Sunday,20,ERIE ST,42.3015314410021,-71.082578187138,"(42.3015314410021, -71.082578187138)",,animal_related
202042104,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,341,0,2020-06-16 12:18:00,2020,6,Tuesday,12,STONEHURST ST,42.3044435187807,-71.0677863813348,"(42.3044435187807, -71.0677863813348)",,animal_related
202042428,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,442,0,2020-06-17 17:09:00,2020,6,Wednesday,17,HELEN ST,42.293078891033,-71.0805423703088,"(42.293078891033, -71.0805423703088)",,animal_related
202044924,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,944,0,2020-06-26 15:20:00,2020,6,Friday,15,AMES ST,42.289569877369,-71.0851050056953,"(42.289569877369, -71.0851050056953)",,animal_related
202063803,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,691,0,2020-06-29 18:25:00,2020,6,Monday,18,WASHINGTON ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,animal_related
202046206,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E13,655,0,2020-07-01 13:54:00,2020,7,Wednesday,13,HILLCROFT RD,42.3078362958641,-71.1239821431256,"(42.3078362958641, -71.1239821431256)",,animal_related
202046723,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,938,0,2020-07-03 08:20:00,2020,7,Friday,8,FIDELIS WAY,42.3453166442156,-71.1429807770167,"(42.3453166442156, -71.1429807770167)",,animal_related
202046891,2613,ANIMAL ABUSE,B2,296,0,2020-07-03 19:00:00,2020,7,Friday,19,DUNREATH ST,42.3230051439498,-71.0808169551237,"(42.3230051439498, -71.0808169551237)",,animal_related
202047125,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,609,0,2020-07-04 18:37:00,2020,7,Saturday,18,RICKERHILL RD,42.3223528652278,-71.1121899200798,"(42.3223528652278, -71.1121899200798)",,animal_related
202047656,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,944,0,2020-07-06 17:59:00,2020,7,Monday,17,AMES ST,42.289569877369,-71.0851050056953,"(42.289569877369, -71.0851050056953)",,animal_related
202048036,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,393,0,2020-07-08 00:41:00,2020,7,Wednesday,0,WRENTHAM ST,42.2883286058953,-71.0593835451744,"(42.2883286058953, -71.0593835451744)",,animal_related
202048972,2613,ANIMAL ABUSE,C6, ,0,2020-07-11 13:36:00,2020,7,Saturday,13,"SEAPORT BLVD & BOSTON WHARF RD
SOUTH BOSTON  MA 02",42.3516950234871,-71.0455490020529,"(42.3516950234871, -71.0455490020529)",,animal_related
202050032,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,905,0,2020-07-15 17:39:00,2020,7,Wednesday,17,HARRISON ARCHWAYS,42.3398126996508,-71.0706562161105,"(42.3398126996508, -71.0706562161105)",,animal_related
202051382,2613,ANIMAL ABUSE,B2,605,0,2020-07-20 21:08:00,2020,7,Monday,21,HILLSIDE ST,,,,,animal_related
202059147,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,258,0,2020-07-22 13:45:00,2020,7,Wednesday,13,NONQUIT ST,42.3178266179046,-71.0683436903911,"(42.3178266179046, -71.0683436903911)",,animal_related
202051852,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,612,0,2020-07-22 14:15:00,2020,7,Wednesday,14,LONGWOOD AVE,42.3374415189178,-71.1042809557127,"(42.3374415189178, -71.1042809557127)",,animal_related
202052847,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,776,0,2020-07-26 07:38:00,2020,7,Sunday,7,UNION ST,42.3456802316569,-71.1507420900668,"(42.3456802316569, -71.1507420900668)",,animal_related
202054423,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4, ,0,2020-07-31 22:17:00,2020,7,Friday,22,"WASHINGTON ST & BALL ST
ROXBURY  MA 02118
UNITED S",42.3334890357376,-71.0806419504482,"(42.3334890357376, -71.0806419504482)",,animal_related
202055336,2613,ANIMAL ABUSE,B2, ,0,2020-08-03 21:45:00,2020,8,Monday,21,WALNUT AVE,42.3196603494455,-71.0894689590992,"(42.3196603494455, -71.0894689590992)",,animal_related
202056147,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4, ,0,2020-08-06 16:21:00,2020,8,Thursday,16,DARTMOUTH ST,42.3484277524529,-71.076468758827,"(42.3484277524529, -71.076468758827)",,animal_related
202056767,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C6, ,0,2020-08-08 19:32:00,2020,8,Saturday,19,GENERAL LAWRENCE J LOGAN WAY,42.3277967418001,-71.054356021227,"(42.3277967418001, -71.054356021227)",,animal_related
202057166,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A1, ,0,2020-08-10 12:25:00,2020,8,Monday,12,JOY ST,42.3605894660948,-71.0651034044187,"(42.3605894660948, -71.0651034044187)",,animal_related
202057486,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2, ,0,2020-08-11 13:05:00,2020,8,Tuesday,13,BLUE HILL AVE,42.308969992788,-71.0828483864105,"(42.308969992788, -71.0828483864105)",,animal_related
202057858,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2, ,0,2020-08-12 16:37:00,2020,8,Wednesday,16,INTERVALE ST,42.3104993847792,-71.0773357902661,"(42.3104993847792, -71.0773357902661)",,animal_related
202057869,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2, ,0,2020-08-12 18:51:00,2020,8,Wednesday,18,WHEATLEY WAY,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,animal_related
202058510,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C6,915,0,2020-08-14 22:52:00,2020,8,Friday,22,JAMES O'NEILL ST,42.3304122026934,-71.0518256458452,"(42.3304122026934, -71.0518256458452)",,animal_related
202058953,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,355,0,2020-08-16 17:45:00,2020,8,Sunday,17,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,animal_related
202060483,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E13,566,0,2020-08-21 22:27:00,2020,8,Friday,22,N FOREST HILLS AVE,42.2976506281584,-71.0917800554366,"(42.2976506281584, -71.0917800554366)",,animal_related
202061243,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,282,0,2020-08-24 00:00:00,2020,8,Monday,0,SLAYTON WAY,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,animal_related
202061285,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A1, ,0,2020-08-24 20:24:00,2020,8,Monday,20,"WASHINGTON ST & SUMMER ST
BOSTON  MA 02108
UNITED ",42.3554499833073,-71.0605179627704,"(42.3554499833073, -71.0605179627704)",,animal_related
202063065,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,465,0,2020-08-27 13:15:00,2020,8,Thursday,13,FLETCHER ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)",,animal_related
202062843,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,149,0,2020-08-28 19:00:00,2020,8,Friday,19,"CARLETON ST & W CANTON ST
BOSTON  MA 02116
UNITED ",42.3457890361801,-71.0779149460881,"(42.3457890361801, -71.0779149460881)",,animal_related
202062777,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,172,0,2020-08-30 09:38:00,2020,8,Sunday,9,MASSACHUSETTS AVE,42.3333906804307,-71.0731200598803,"(42.3333906804307, -71.0731200598803)",,animal_related
202063376,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,282,0,2020-09-01 11:49:00,2020,9,Tuesday,11,INTERVALE ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)",,animal_related
202064358,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,778,0,2020-09-03 11:00:00,2020,9,Thursday,11,BRAEMORE RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)",,animal_related
202064600,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18,547,0,2020-09-05 10:51:00,2020,9,Saturday,10,DEFOREST ST,42.2683135673425,-71.1277447795673,"(42.2683135673425, -71.1277447795673)",,animal_related
202064971,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,788,0,2020-09-06 18:51:00,2020,9,Sunday,18,"COMMONWEALTH AVE & WALLINGFORD RD
BRIGHTON  MA 021",42.3410389867639,-71.1504850364803,"(42.3410389867639, -71.1504850364803)",,animal_related
202065180,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4, ,0,2020-09-07 15:34:00,2020,9,Monday,15,WASHINGTON ST,42.3425570988909,-71.0673779974741,"(42.3425570988909, -71.0673779974741)",,animal_related
202066393,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C11,355,0,2020-09-08 18:04:00,2020,9,Tuesday,18,GLENDALE ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)",,animal_related
202065853,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2, ,0,2020-09-09 18:35:00,2020,9,Wednesday,18,"RUTHVEN ST & PLEASANTON ST
ROXBURY  MA 02121
UNITE",42.3113509809114,-71.0871719988597,"(42.3113509809114, -71.0871719988597)",,animal_related
202067662,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A7,28,0,2020-09-15 22:00:00,2020,9,Tuesday,22,BENNINGTON ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)",,animal_related
202068356,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2,911,0,2020-09-18 14:01:00,2020,9,Friday,14,PRENTISS ST,42.3341465857312,-71.0947018828103,"(42.3341465857312, -71.0947018828103)",,animal_related
202068612,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,740,0,2020-09-19 13:04:00,2020,9,Saturday,13,LYALL ST,42.2920779770298,-71.1649160206816,"(42.2920779770298, -71.1649160206816)",,animal_related
202070269,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",C6,914,0,2020-09-25 15:11:00,2020,9,Friday,15,DR. MICHAEL GAVIN WAY,42.3261455873465,-71.0534914437945,"(42.3261455873465, -71.0534914437945)",,animal_related
202071662,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E18,519,0,2020-09-30 09:38:00,2020,9,Wednesday,9,PIERCE ST,42.2571140553854,-71.1171914297316,"(42.2571140553854, -71.1171914297316)",,animal_related
202072138,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,691,0,2020-10-01 18:34:00,2020,10,Thursday,18,ALARIC ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)",,animal_related
202072241,2613,ANIMAL ABUSE,A1,116,0,2020-10-02 07:00:00,2020,10,Friday,7,OXFORD ST,42.3519346048823,-71.0604859222393,"(42.3519346048823, -71.0604859222393)",,animal_related
202072254,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A7,30,0,2020-10-02 09:19:00,2020,10,Friday,9,FRANKFORT ST,42.3695622219378,-71.0354483379222,"(42.3695622219378, -71.0354483379222)",,animal_related
202073077,3402,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D4,617,0,2020-10-03 01:00:00,2020,10,Saturday,1,HUNTINGTON AVE,42.3379226610135,-71.0952659758923,"(42.3379226610135, -71.0952659758923)",,animal_related
